unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences,lith,environ,econ,measure,notes,color,text_color,t_int_id,t_int_name,t_int_age,t_prop,units_above,b_int_id,b_int_name,b_int_age,b_prop,units_below,strat_name_long,refs,clat,clng,t_plat,t_plng,b_plat,b_plng
7202,1866,273,1,32916.586,Skajit Limestone,3810,NA,Skajit Limestone,Baird,NA,379.925,422.05,500,0,surface,14,39,limestone carbonate sedimentary  ~ 0.5| dolomite carbonate sedimentary  ~ 0.5,marine  marine,NA,"[object Object],[object Object]",NA,#4D52E7,#E0E0E0,151,Fingerlakesian,379,0.75,7201,107,Pridoli,423,0.25,7203,Skajit Limestone,1,67.389,-159.922,14.801,-44.405,17.284,-82.978
10816,2850,398,1,19995.498,Unnamed,NA,NA,NA,NA,NA,379.925,439.825,0,0,surface,0,0,phyllite metasedimentary metamorphic  ~ 0.1429| phyllite metasedimentary metamorphic  ~ 0.1429| schist metamorphic metamorphic  ~ 0.7143,NA,NA,NA,NA,#5A4633,#000000,151,Fingerlakesian,379,0.75,10815,159,Alexandrian,443.8,0.75,10817,NA,1,65.001,-146.083,6.28,-59.491,7.439,-117.055
34163,8468,1478,1,19772.809,unnamed,NA,NA,NA,NA,NA,380.075,441.2,100,100,NA,0,0,dolomite carbonate sedimentary  ~ 0.7143| quartzite metasedimentary metamorphic  ~ 0.1429| siltstone siliciclastic sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,quartzite is orthoquartzite,#4D52E7,#E0E0E0,97,Frasnian,372.2,0.25,34164,111,Llandovery,443.8,0.25,34161,NA,10,61.469,-130.617,2.68,-57.573,5.002,-115.664
34294,8543,1485,1,22869.588,Askin,8076,NA,NA,Askin,NA,380.075,426.3,1200,1200,NA,0,0,dolomite carbonate sedimentary  ~ 0.4545| quartzite metasedimentary metamorphic  ~ 0.0909| limestone carbonate sedimentary  ~ 0.4545,inferred marine  marine,NA,NA,ortho quartzite,#4D52E7,#E0E0E0,97,Frasnian,372.2,0.25,0,108,Ludlow,427.4,0.25,34293,Askin Group,10,61.155,-131.571,-0.551,-62.964,-1.97,-100.099
5281,1243,151,1,19714.719,Skajit Limestone,3810,NA,Skajit Limestone,Baird,NA,381.775,424.1,600,0,surface,8,13,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,151,Fingerlakesian,379,0.25,0,108,Ludlow,427.4,0.75,0,Skajit Limestone,1,68.887,-148.905,11.994,-49.867,14.288,-86.602
10832,2860,399,1,20760.184,Unnamed,NA,NA,NA,NA,NA,381.775,439.825,600,0,surface,0,0,phyllite metasedimentary metamorphic  ~ 0.1429| phyllite metasedimentary metamorphic  ~ 0.1429| schist metamorphic metamorphic  ~ 0.7143,NA,NA,NA,NA,#5A4633,#000000,151,Fingerlakesian,379,0.25,10831,159,Alexandrian,443.8,0.75,10833,NA,1,64.666,-144.371,5.076,-61.563,6.688,-117.337
21998,6025,757,1,151525.328,Unnamed,NA,NA,NA,NA,NA,382.7,433.4,0,0,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,ages estimated,#4D52E7,#E0E0E0,99,Givetian,382.7,1,0,109,Wenlock,433.4,0,0,NA,2,64.419,-97.469,-6.851,-47.579,-5.281,-92.812
10794,6308,397,1,31068.691,Tolovana Limestone,3844,NA,Tolovana Limestone,NA,NA,383.95,424.1,600,0,surface,5,9,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,99,Givetian,382.7,0.75,10793,108,Ludlow,427.4,0.75,0,Tolovana Limestone,1,65.882,-147.668,5.802,-62.392,6.279,-95.301
10795,2845,397,1,31068.691,Ultramafics,NA,NA,NA,NA,NA,383.95,422.05,0,0,surface,0,0,serpentinite metamorphic metamorphic  ~ 1,NA,NA,NA,NA,#5A4633,#000000,99,Givetian,382.7,0.75,10792,107,Pridoli,423,0.25,10796,NA,1,65.882,-147.668,5.802,-62.392,5.298,-93.795
34142,8444,1477,1,28300.434,Earn,8079,NA,NA,Earn,NA,386.45,420.15,50,50,NA,0,0,shale siliciclastic sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125| limestone carbonate sedimentary  ~ 0.125| quartzite metasedimentary metamorphic  ~ 0.125,alluvial fan landscape non-marine,NA,NA,50+,#999999,#000000,99,Givetian,382.7,0.25,0,107,Pridoli,423,0.75,34141,Earn Group,10,62.78,-134.215,3.034,-62.893,3.052,-90.037
38008,9796,1649,1,12312.731,Upper Road River Fm,1749,NA,Road River,NA,NA,386.45,424.1,300,300,NA,0,0,shale siliciclastic sedimentary  ~ 0.7143| chert chemical sedimentary  ~ 0.1429| limestone carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#999999,#000000,99,Givetian,382.7,0.25,38009,108,Ludlow,427.4,0.75,38007,Road River Formation,12,67.036,-137.369,6.175,-59.717,8.353,-90.558
7057,1791,236,1,12796.915,Gazelle Fm,736,NA,Gazelle,NA,NA,387.7,423,720,0,surface,8,123,shale siliciclastic sedimentary  ~ 0.3846| sandstone siliciclastic sedimentary  ~ 0.3846| conglomerate siliciclastic sedimentary  ~ 0.0769| limestone carbonate sedimentary  ~ 0.0769| chert chemical sedimentary  ~ 0.0769,marine  marine,NA,[object Object],NA,#A57B54,#000000,100,Eifelian,387.7,1,0,107,Pridoli,423,0,7058,Gazelle Formation,1,41.723,-122.635,-15.096,-77.441,-15.565,-102.38
10940,2914,404,1,56209.027,Unnamed,NA,NA,NA,NA,NA,387.7,443.8,300,0,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,100,Eifelian,387.7,1,0,159,Alexandrian,443.8,0,0,NA,1,58.608,-154.716,21.566,-78.099,26.575,-131.603
21961,6009,755,1,87642.25,Read Bay,3177,NA,Read Bay,NA,NA,387.7,433.4,250,180,NA,0,0,dolomite carbonate sedimentary  ~ 0.5| limestone carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,ages estimated,#4D52E7,#E0E0E0,100,Eifelian,387.7,1,21960,109,Wenlock,433.4,0,21962,Read Bay Formation,2,71.098,-115.858,2.074,-53.111,4.01,-95.127
22048,6057,796,1,29893.412,Unnamed,NA,NA,NA,NA,NA,387.7,427.4,0,0,NA,0,0,breccia siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,age uncertain,#4D52E7,#E0E0E0,100,Eifelian,387.7,1,0,108,Ludlow,427.4,0,0,NA,2,45.94,-75.665,-28.247,-43.934,-24.138,-74.129
34130,8447,1476,1,24527.105,unnamed,NA,NA,NA,NA,NA,389.1,422.05,0,0,NA,0,0,limestone carbonate sedimentary  ~ 0.5| dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,100,Eifelian,387.7,0.75,0,107,Pridoli,423,0.25,0,NA,10,64.319,-130.717,1.625,-63.116,3.692,-89.394
34088,10037,1474,1,8372.305,Road River Gp,9547,NA,NA,Road River,NA,391.9,426.3,0,0,NA,4,16,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#999999,#000000,100,Eifelian,387.7,0.25,0,108,Ludlow,427.4,0.25,0,Road River Group,10,68.523,-137.287,5.192,-63.476,9.049,-91.81
34179,8479,1479,1,24641.865,unnamed,NA,NA,NA,NA,NA,391.9,420.15,100,100,NA,0,0,limestone carbonate sedimentary  ~ 0.4545| dolomite carbonate sedimentary  ~ 0.4545| quartzite metasedimentary metamorphic  ~ 0.0909,inferred marine  marine,NA,NA,70+ and 100 given as thicknesses,#4D52E7,#E0E0E0,100,Eifelian,387.7,0.25,0,107,Pridoli,423,0.75,34178,NA,10,60.352,-128.729,-2.499,-68.054,-0.509,-89.889
35001,8813,1519,1,45206.418,Ibbett Bay Fm,5367,NA,Ibbett Bay,NA,NA,391.9,424.1,750,330,NA,0,0,shale siliciclastic sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,100,Eifelian,387.7,0.25,35002,108,Ludlow,427.4,0.75,35000,Ibbett Bay Formation,11,76.073,-115.255,4.86,-50.558,9.831,-76.282
38031,9806,1650,1,30324.66,Road River Fm,1749,NA,Road River,NA,NA,391.9,441.2,600,600,NA,0,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,>600,#999999,#000000,100,Eifelian,387.7,0.25,38032,111,Llandovery,443.8,0.25,0,Road River Formation,12,69.131,-133.994,4.513,-62.322,10.006,-109.642
38189,9876,1657,1,30738.756,Gossage Fm,5270,NA,Gossage,NA,NA,392.04,424.1,0,0,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,Gossage and Delorme formations,#4D52E7,#E0E0E0,100,Eifelian,387.7,0.225,0,108,Ludlow,427.4,0.75,38187,Gossage Formation,12,65.718,-135.657,3.133,-65.651,7.016,-91.212
13902,3694,464,1,27368.627,Hidden Valley Dolomite,3939,NA,Hidden Valley Dolomite,NA,NA,396.875,438.5,600,0,surface,1,22,limestone carbonate sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,NA,[object Object],NA,#4D52E7,#E0E0E0,102,Emsian,393.3,0.75,13901,234,Telychian,438.5,0,0,Hidden Valley Dolomite,1,36.453,-116.92,-27.066,-82.993,-18.88,-127.936
34477,8617,1491,1,23506.514,Road River,9547,NA,NA,Road River,NA,396.875,431.9,0,0,NA,0,0,shale siliciclastic sedimentary  ~ 0.4545|calcareous shale siliciclastic sedimentary  ~ 0.4545| siltstone siliciclastic sedimentary  ~ 0.0909,inferred marine  marine,NA,NA,NA,#999999,#000000,102,Emsian,393.3,0.75,0,109,Wenlock,433.4,0.25,3447634475,Road River Group,10,56.819,-124.751,-8.379,-72.801,-3.518,-105.703
10553,2744,385,1,22863.578,Rindgemere Fm,1739,NA,Rindgemere,Shapleigh,NA,404.025,420.15,3000,2300,surface,0,0,sandstone siliciclastic sedimentary  ~ 0.1667| slate metasedimentary metamorphic  ~ 0.8333,inferred marine  marine,NA,NA,NA,#999999,#000000,102,Emsian,393.3,0.25,"10552,10555",107,Pridoli,423,0.75,0,Rindgemere Formation,1,43.425,-70.576,-30.755,-44.131,-24.66,-59.42
10677,2801,391,1,22791.07,Cape Ann Granite,4411,NA,Cape Ann Granite,NA,NA,404.025,424.1,0,0,NA,0,0,granite plutonic igneous  ~ 0.8333|feldspar granite plutonic igneous  ~ 0.1667,NA,NA,[object Object],NA,#004703,#000000,102,Emsian,393.3,0.25,10676,108,Ludlow,427.4,0.75,0,Cape Ann Granite,1,42.138,-71.016,-32.079,-44.03,-26.449,-64.902
11172,3014,424,1,28005.932,Kuiu Limestone,3666,NA,Kuiu Limestone,NA,NA,404.025,424.1,750,0,surface,0,0,conglomerate siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,open shallow subtidal carbonate marine,NA,NA,NA,#4D52E7,#E0E0E0,102,Emsian,393.3,0.25,11174,108,Ludlow,427.4,0.75,11173,Kuiu Limestone,1,56.738,-133.806,-2.401,-96.089,7.316,-111.838
13644,3605,459,1,25530.178,Sunday Canyon Fm,2026,NA,Sunday Canyon,NA,NA,404.025,439.65,200,0,surface,0,0,shale siliciclastic sedimentary  ~ 0.1667|calcareous siltstone siliciclastic sedimentary  ~ 0.8333,inferred marine  marine,NA,"[object Object],[object Object]",NA,#999999,#000000,102,Emsian,393.3,0.25,0,235,Aeronian,440.8,0.5,13643,Sunday Canyon Formation,1,37.3,-118.223,-30.595,-86.617,-16.721,-129.366
39309,10377,1719,8,80952.172,Jaicos Fm,102159,NA,Jaicos,Serra Grande,NA,404.025,434.25,380,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.8333|medium sandstone siliciclastic sedimentary  ~ 0.1667,fluvial braided fluvial non-marine,NA,NA,NA,#FCF768,#000000,102,Emsian,393.3,0.25,0,234,Telychian,438.5,0.83333,39308,Jaicos Formation,38,-3.677,-46.841,0,0,0,0
39341,10384,1720,8,115035.141,Jaicos,102159,NA,Jaicos,Serra Grande,NA,404.025,434.25,380,0,NA,0,0,fine sandstone siliciclastic sedimentary  ~ 0.8333|medium sandstone siliciclastic sedimentary  ~ 0.1667,fluvial braided fluvial non-marine,NA,NA,NA,#FCF768,#000000,102,Emsian,393.3,0.25,0,234,Telychian,438.5,0.83333,39340,Jaicos Formation,38,-4.576,-45.089,0,0,0,0
39374,10392,1721,8,120508.453,Jaicos,102159,NA,Jaicos,Serra Grande,NA,404.025,434.25,375,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.8333|medium sandstone siliciclastic sedimentary  ~ 0.1667,fluvial braided fluvial non-marine,NA,NA,NA,#FCF768,#000000,102,Emsian,393.3,0.25,0,234,Telychian,438.5,0.83333,39373,Jaicos Formation,38,-6.498,-45.194,0,0,0,0
39407,10400,1722,8,168962.625,Jaicos,102159,NA,Jaicos,Serra Grande,NA,404.025,434.25,375,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.8333|medium sandstone siliciclastic sedimentary  ~ 0.1667,fluvial braided fluvial non-marine,NA,NA,NA,#FCF768,#000000,102,Emsian,393.3,0.25,0,234,Telychian,438.5,0.83333,39406,Jaicos Formation,38,-7.13,-43.091,0,0,0,0
39442,10409,1723,8,159532.359,Jaicos,102159,NA,Jaicos,Serra Grande,NA,404.025,434.25,360,0,NA,0,0,coarse sandstone siliciclastic sedimentary  ~ 0.8333|medium sandstone siliciclastic sedimentary  ~ 0.1667,fluvial braided fluvial non-marine,NA,NA,NA,#FCF768,#000000,102,Emsian,393.3,0.25,0,234,Telychian,438.5,0.83333,39441,Jaicos Formation,38,-9.97,-46.024,0,0,0,0
38398,9968,1667,1,11958.546,Delorme Fm,5122,NA,Delorme,NA,NA,404.3825,424.1,600,600,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,102,Emsian,393.3,0.225,0,108,Ludlow,427.4,0.75,3839738396,Delorme Formation,12,62.963,-126.496,-6.729,-74.816,2.228,-90.635
38232,9897,1659,1,27998.48,Peel Fm,10122,NA,Peel,NA,NA,405.2166,420.15,700,700,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,102,Emsian,393.3,0.16667,38233,107,Pridoli,423,0.75,0,Peel Formation,12,65.528,-133.235,-2.268,-75.82,4.622,-87.736
38488,10007,1673,1,28230.873,Tsetso Fm,9597,NA,Tsetso,Delorme,NA,405.2166,424.1,200,200,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,102,Emsian,393.3,0.16667,38489,108,Ludlow,427.4,0.75,0,Tsetso Formation,12,60.815,-122.56,-8.954,-75.102,-0.608,-90.722
1071,140,28,1,3176.072,Rocky Gap Sandstone,3405,NA,Rocky Gap Sandstone,NA,NA,407.6,420.15,26,2,surface,0,0,sandstone siliciclastic sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#FCF768,#000000,103,Siegenian,407.6,1,1070,107,Pridoli,423,0.75,0,Rocky Gap Sandstone,1,37.133,-81.466,-35.491,-54.076,-31.881,-67.942
1418,180,41,1,5739.544,Rocky Gap Sandstone,3405,NA,Rocky Gap Sandstone,NA,NA,407.6,420.4667,20,2,surface,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,103,Siegenian,407.6,1,0,107,Pridoli,423,0.66666,0,Rocky Gap Sandstone,1,38.092,-79.772,-34.349,-52.625,-30.886,-66.896
6680,1660,223,1,10640.547,Maria Fm,1221,NA,Maria,NA,NA,407.6,436,915,120,surface,0,0,gypsum evaporite sedimentary  ~ 0.125| schist metamorphic metamorphic  ~ 0.125| quartzite metasedimentary metamorphic  ~ 0.125| marble metasedimentary metamorphic  ~ 0.625,marine  marine,NA,NA,NA,#5A4633,#000000,103,Siegenian,407.6,1,0,111,Llandovery,443.8,0.75,0,Maria Formation,1,33.937,-115.699,-32.454,-87.668,-22.644,-124.931
10610,2769,388,1,5123.972,Worcester Fm,2337,NA,Worcester,NA,NA,407.6,420.15,4270,3050,surface,0,0,siltstone siliciclastic sedimentary  ~ 0.0833| slate metasedimentary metamorphic  ~ 0.4167| phyllite metasedimentary metamorphic  ~ 0.4167|carbonaceous slate metasedimentary metamorphic  ~ 0.0833,inferred marine  marine,NA,NA,NA,#999999,#000000,103,Siegenian,407.6,1,0,107,Pridoli,423,0.75,10606,Worcester Formation,1,42.333,-71.586,-28.776,-46.643,-25.881,-59.973
13998,3714,466,1,18636.092,Sevy Dolomite,3990,NA,Sevy Dolomite,NA,NA,407.6,423,500,0,surface,0,0,siltstone siliciclastic sedimentary  ~ 0.4545| dolomite carbonate sedimentary  ~ 0.4545| chert chemical sedimentary  ~ 0.0909,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,1,0,107,Pridoli,423,0,13999,Sevy Dolomite,1,37.78,-114.558,-29.633,-84.436,-22.516,-99.849
18752,4885,611,1,12241.925,Unnamed,NA,NA,NA,NA,NA,407.6,443.8,0,0,NA,0,0,siltstone siliciclastic sedimentary  ~ 0.1923| slate metasedimentary metamorphic  ~ 0.1923| sandstone siliciclastic sedimentary  ~ 0.1923| limestone carbonate sedimentary  ~ 0.0385| conglomerate siliciclastic sedimentary  ~ 0.1923| argillite siliciclastic sedimentary  ~ 0.1923,marine  marine |non-marine  non-marine,NA,NA,mixed only in Siegenian,#777777,#FFFFFF,103,Siegenian,407.6,1,18751,111,Llandovery,443.8,0,18753,NA,2,46.154,-67.599,-24.225,-45.049,-23.476,-93.608
36936,9463,1617,1,19138.842,Muncho-McConnell Fm,8098,NA,Muncho-McConnell,NA,NA,407.6,424.1,140,140,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,1,36937,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,12,58.193,-123.698,-9.115,-78.47,-2.194,-92.888
36972,9481,1619,1,20535.646,Muncho-McConnell Fm,8098,NA,Muncho-McConnell,NA,NA,407.6,424.1,240,240,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,1,36973,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,12,59.458,-122.829,-8.322,-77.374,-1.545,-91.713
37053,9512,1622,1,12632.128,Muncho-McConnell Fm,8098,NA,Muncho-McConnell,NA,NA,407.6,424.1,90,90,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,1,0,108,Ludlow,427.4,0.75,37052,Muncho-McConnell Formation,12,56.305,-121.468,-11.355,-78.516,-4.411,-93.214
37107,9526,1623,1,12565.167,Muncho-McConnell Fm,8098,NA,Muncho-McConnell,NA,NA,407.6,424.1,200,200,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,1,0,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,12,55.88,-120.939,-11.872,-78.496,-4.926,-93.26
39611,10474,1741,8,101165.523,unnamed,NA,NA,NA,NA,NA,407.6,423,300,0,NA,0,0,fine sandstone siliciclastic sedimentary  ~ 1,fluvial indet. fluvial non-marine |marine  marine,NA,NA,NA,#FCF768,#000000,228,Pragian,407.6,1,39612,107,Pridoli,423,0,0,NA,50,-0.458,-76.552,0,0,0,0
39640,10484,1742,8,151646.859,unnamed,NA,NA,NA,NA,NA,407.6,423,300,0,NA,0,0,fine sandstone siliciclastic sedimentary  ~ 1,marine  marine |fluvial indet. fluvial non-marine,NA,NA,NA,#FCF768,#000000,228,Pragian,407.6,1,39641,107,Pridoli,423,0,0,NA,50,-0.74,-74.926,0,0,0,0
39674,10492,1743,8,172464.266,unnamed,NA,NA,NA,NA,NA,407.6,423,300,0,NA,0,0,fine sandstone siliciclastic sedimentary  ~ 1,marine  marine |fluvial indet. fluvial non-marine,NA,NA,NA,#FCF768,#000000,228,Pragian,407.6,1,39675,107,Pridoli,423,0,0,NA,50,-2.2,-73.459,0,0,0,0
1469,184,42,1,2718.542,Rocky Gap Sandstone,3405,NA,Rocky Gap Sandstone,NA,NA,408.4,420.72,61,30,surface,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,103,Siegenian,407.6,0.75,0,107,Pridoli,423,0.6,1475,Rocky Gap Sandstone,1,37.527,-80.035,-34.242,-53.174,-31.432,-66.134
6757,1700,237,1,5775.192,Salmon Hornblende Schist,4300,NA,Salmon Hornblende Schist,NA,NA,408.4,426.3,1000,0,surface,0,0,schist metamorphic metamorphic  ~ 1,NA,NA,[object Object],NA,#5A4633,#000000,103,Siegenian,407.6,0.75,6756,108,Ludlow,427.4,0.25,0,Salmon Hornblende Schist,1,40.804,-123.519,-24.788,-91.394,-16.498,-110.081
10373,2675,375,1,4439.784,Southington Mountain Mbr,3100,Southington Mountain,The Straits Schist,NA,NA,408.4,420.15,500,0,surface,0,0,mica schist metamorphic metamorphic  ~ 0.8333| granofel metamorphic metamorphic  ~ 0.1667,NA,NA,[object Object],NA,#999999,#000000,103,Siegenian,407.6,0.75,0,107,Pridoli,423,0.75,10374,Southington Mountain Member,1,41.781,-72.571,-28.806,-47.73,-26.562,-60.656
10586,2762,387,1,7427.658,Scotland Fm,1849,NA,Scotland,NA,NA,408.4,420.15,300,0,surface,0,0,biotite muscovite schist metamorphic metamorphic  ~ 0.625|biotite schist metamorphic metamorphic  ~ 0.125| quartzite metasedimentary metamorphic  ~ 0.125|micaceous schist metamorphic metamorphic  ~ 0.125,NA,NA,NA,NA,#999999,#000000,103,Siegenian,407.6,0.75,0,107,Pridoli,423,0.75,10587,Scotland Formation,1,41.576,-72.086,-28.895,-47.266,-26.696,-60.216
10716,2815,393,1,132273.5,Unnamed,NA,NA,NA,NA,NA,408.4,441.55,0,0,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,0.75,0,236,Rhuddanian,443.8,0.75,10715,NA,1,65.468,-163.466,14.906,-73.087,20.941,-103.275
13923,3697,465,1,22965.109,Sevy Dolomite,3990,NA,Sevy Dolomite,NA,NA,408.4,423,300,150,surface,0,0,dolomite carbonate sedimentary  ~ 1,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,0.75,0,107,Pridoli,423,0,13924,Sevy Dolomite,1,38.895,-114.645,-28.137,-84.132,-21.569,-99.21
34225,8490,1481,1,10272.878,Delorme,5122,NA,Delorme,NA,NA,408.4,422.05,690,690,NA,42,410,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,228,Pragian,407.6,0.75,34226,107,Pridoli,423,0.25,34224,Delorme Formation,10,62.81,-127.445,-3.751,-77.736,1.595,-89.414
34441,8609,1490,1,9949.766,Muncho-McConnell,8098,NA,Muncho-McConnell,NA,NA,408.4,424.1,280,100,NA,0,0,dolomite carbonate sedimentary  ~ 0.5|sandy dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,228,Pragian,407.6,0.75,34444,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,10,58.709,-125.315,-7.667,-79.344,-1.242,-93.162
34478,8617,1491,1,23506.514,Muncho-McConnell,8098,NA,Muncho-McConnell,NA,NA,408.4,424.1,400,400,NA,0,0,laminated dolomite carbonate sedimentary  ~ 0.7143| breccia siliciclastic sedimentary  ~ 0.1429| sandstone siliciclastic sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,228,Pragian,407.6,0.75,34479,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,10,56.819,-124.751,-9.381,-80.205,-2.829,-94.233
34905,8783,1513,1,11715.859,Goose Fiord Fm,5266,NA,Goose Fiord,NA,NA,408.4,420.15,100,100,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,0.75,0,107,Pridoli,423,0.75,34904,Goose Fiord Formation,11,76.759,-86.262,3.51,-57.891,6.558,-67.392
35462,8933,1541,1,14474.946,Cape Phillips Fm,4996,NA,Cape Phillips,NA,NA,408.4,440.8,480,480,NA,11,67,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#999999,#000000,103,Siegenian,407.6,0.75,35463,235,Aeronian,440.8,0,35461,Cape Phillips Formation,11,77.568,-87.014,4.336,-57.895,5.347,-92.173
35491,8942,1542,1,10821.049,Devon Island Fm,5126,NA,Devon Island,Read Bay,NA,408.4,424.1,770,770,NA,0,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#999999,#000000,103,Siegenian,407.6,0.75,35492,108,Ludlow,427.4,0.75,35490,Devon Island Formation,11,78.047,-84.07,4.695,-57.195,7.637,-69.387
35610,8963,1548,1,23512.873,Cape Phillips Fm,4996,NA,Cape Phillips,NA,NA,408.4,438.5,100,100,NA,0,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#999999,#000000,103,Siegenian,407.6,0.75,"35611,35612",234,Telychian,438.5,0,35609,Cape Phillips Formation,11,79.895,-72.834,6.398,-54.928,5.206,-86.497
36951,9474,1618,1,24833.41,Muncho-McConnell Fm,8098,NA,Muncho-McConnell,NA,NA,408.4,424.1,100,100,NA,0,0,dolomite carbonate sedimentary  ~ 0.7143| sandstone siliciclastic sedimentary  ~ 0.1429| siltstone siliciclastic sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,103,Siegenian,407.6,0.75,36952,108,Ludlow,427.4,0.75,0,Muncho-McConnell Formation,12,57.993,-121.846,-9.28,-78.225,-2.988,-92.281
